Tarih,Mahalle,Elektrik_Tuketim,Su_Tuketim,Dogalgaz_Tuketim,_id
2022-01-15 20:30:00,Kültürpark,14311.11,1163.17,14.32,6931e45a95082e6ab83f03b6
2022-01-15 20:30:00,Universite,14466.34,615.38,4148.53,6931e45a95082e6ab83f03b7
2022-01-15 21:00:00,Çaydaçıra,7936.61,258.16,3221.05,6931e45a95082e6ab83f03b8
2022-01-15 21:00:00,İzzetpaşa,5801.57,177.75,3131.44,6931e45a95082e6ab83f03b9
2022-01-15 21:00:00,Sanayi,14746.67,71.2,50.2,6931e45a95082e6ab83f03ba
2022-01-15 21:00:00,Kültürpark,10672.83,1192.61,13.83,6931e45a95082e6ab83f03bb
2022-01-15 21:00:00,Universite,16420.2,463.96,4535.39,6931e45a95082e6ab83f03bc
2022-01-15 21:30:00,Çaydaçıra,7976.1,212.57,3468.09,6931e45a95082e6ab83f03bd
2022-01-15 21:30:00,İzzetpaşa,6017.24,144.45,3203.56,6931e45a95082e6ab83f03be
2022-01-15 21:30:00,Sanayi,14631.46,93.94,46.09,6931e45a95082e6ab83f03bf
2022-01-15 21:30:00,Kültürpark,11793.73,1389.54,14.03,6931e45a95082e6ab83f03c0
2022-01-15 21:30:00,Universite,15396.83,513.28,4354.62,6931e45a95082e6ab83f03c1
2022-01-15 22:00:00,Çaydaçıra,6471.26,194.02,3291.61,6931e45a95082e6ab83f03c2
2022-01-15 22:00:00,İzzetpaşa,4812.32,124.93,3168.84,6931e45a95082e6ab83f03c3
2022-01-15 22:00:00,Sanayi,12648.21,95.77,52.22,6931e45a95082e6ab83f03c4
2022-01-15 22:00:00,Kültürpark,10992.44,1323.82,13.8,6931e45a95082e6ab83f03c5
2022-01-15 22:00:00,Universite,15620.16,543.67,4256.63,6931e45a95082e6ab83f03c6
2022-01-15 22:30:00,Çaydaçıra,5875.23,164.25,3326.95,6931e45a95082e6ab83f03c7
2022-01-15 22:30:00,İzzetpaşa,4628.44,133.52,2953.73,6931e45a95082e6ab83f03c8
2022-01-15 22:30:00,Sanayi,16617.54,88.94,51.25,6931e45a95082e6ab83f03c9
2022-01-15 22:30:00,Kültürpark,9401.28,1093.85,14.11,6931e45a95082e6ab83f03ca
2022-01-15 22:30:00,Universite,17848.64,487.38,4211.53,6931e45a95082e6ab83f03cb
2022-01-15 23:00:00,Çaydaçıra,4598.69,125.59,3321.72,6931e45a95082e6ab83f03cc
2022-01-15 23:00:00,İzzetpaşa,3776.03,85.92,3177.17,6931e45a95082e6ab83f03cd
2022-01-15 23:00:00,Sanayi,15411.66,88.58,51.23,6931e45a95082e6ab83f03ce
2022-01-15 23:00:00,Kültürpark,7327.51,714.87,13.37,6931e45a95082e6ab83f03cf
2022-01-15 23:00:00,Universite,15371.58,535.33,4358.51,6931e45a95082e6ab83f03d0
2022-01-15 23:30:00,Çaydaçıra,5151.0,96.18,2990.04,6931e45a95082e6ab83f03d1
2022-01-15 23:30:00,İzzetpaşa,2991.68,74.71,3119.35,6931e45a95082e6ab83f03d2
2022-01-15 23:30:00,Sanayi,12274.88,74.09,50.76,6931e45a95082e6ab83f03d3
2022-01-15 23:30:00,Kültürpark,7502.16,395.85,12.8,6931e45a95082e6ab83f03d4
2022-01-15 23:30:00,Universite,17083.51,512.36,4531.28,6931e45a95082e6ab83f03d5
2022-01-16 00:00:00,Çaydaçıra,3555.38,64.07,3221.82,6931e45a95082e6ab83f03d6
2022-01-16 00:00:00,İzzetpaşa,2743.56,51.1,3451.84,6931e45a95082e6ab83f03d7
2022-01-16 00:00:00,Sanayi,17198.89,77.29,51.33,6931e45a95082e6ab83f03d8
2022-01-16 00:00:00,Kültürpark,5559.77,935.96,13.23,6931e45a95082e6ab83f03d9
2022-01-16 00:00:00,Universite,15335.55,502.47,4356.87,6931e45a95082e6ab83f03da
2022-01-16 00:30:00,Çaydaçıra,4059.26,55.31,3204.39,6931e45a95082e6ab83f03db
2022-01-16 00:30:00,İzzetpaşa,2410.01,47.36,3071.55,6931e45a95082e6ab83f03dc
2022-01-16 00:30:00,Sanayi,15464.44,90.19,51.41,6931e45a95082e6ab83f03dd
2022-01-16 00:30:00,Kültürpark,4797.1,937.0,14.43,6931e45a95082e6ab83f03de
2022-01-16 00:30:00,Universite,15603.25,481.7,4140.77,6931e45a95082e6ab83f03df
2022-01-16 01:00:00,Çaydaçıra,3393.8,53.93,3136.46,6931e45a95082e6ab83f03e0
2022-01-16 01:00:00,İzzetpaşa,2610.17,44.13,3059.57,6931e45a95082e6ab83f03e1
2022-01-16 01:00:00,Sanayi,15529.56,81.2,48.05,6931e45a95082e6ab83f03e2
2022-01-16 01:00:00,Kültürpark,5161.87,857.93,12.15,6931e45a95082e6ab83f03e3
2022-01-16 01:00:00,Universite,17286.69,539.35,3924.11,6931e45a95082e6ab83f03e4
2022-01-16 01:30:00,Çaydaçıra,3421.7,49.75,3228.64,6931e45a95082e6ab83f03e5
2022-01-16 01:30:00,İzzetpaşa,2625.41,41.45,3174.08,6931e45a95082e6ab83f03e6
2022-01-16 01:30:00,Sanayi,14208.58,78.25,50.06,6931e45a95082e6ab83f03e7
2022-01-16 01:30:00,Kültürpark,5386.33,918.86,13.28,6931e45a95082e6ab83f03e8
2022-01-16 01:30:00,Universite,14137.39,600.77,4407.22,6931e45a95082e6ab83f03e9
2022-01-16 02:00:00,Çaydaçıra,2628.19,46.54,3255.9,6931e45a95082e6ab83f03ea
2022-01-16 02:00:00,İzzetpaşa,2121.12,29.99,2804.36,6931e45a95082e6ab83f03eb
2022-01-16 02:00:00,Sanayi,15397.22,94.11,46.4,6931e45a95082e6ab83f03ec
2022-01-16 02:00:00,Kültürpark,5257.13,1023.68,13.31,6931e45a95082e6ab83f03ed
2022-01-16 02:00:00,Universite,14561.06,384.57,4031.5,6931e45a95082e6ab83f03ee
2022-01-16 02:30:00,Çaydaçıra,2131.31,44.83,3048.32,6931e45a95082e6ab83f03ef
2022-01-16 02:30:00,İzzetpaşa,1928.58,32.74,2759.39,6931e45a95082e6ab83f03f0
2022-01-16 02:30:00,Sanayi,13642.02,79.96,49.59,6931e45a95082e6ab83f03f1
2022-01-16 02:30:00,Kültürpark,5886.0,842.82,12.38,6931e45a95082e6ab83f03f2
2022-01-16 02:30:00,Universite,13925.84,508.83,4250.81,6931e45a95082e6ab83f03f3
2022-01-16 03:00:00,Çaydaçıra,2585.9,44.24,3347.47,6931e45a95082e6ab83f03f4
2022-01-16 03:00:00,İzzetpaşa,1820.3,33.83,3025.15,6931e45a95082e6ab83f03f5
2022-01-16 03:00:00,Sanayi,13733.51,73.23,48.38,6931e45a95082e6ab83f03f6
2022-01-16 03:00:00,Kültürpark,5740.03,1039.55,13.69,6931e45a95082e6ab83f03f7
2022-01-16 03:00:00,Universite,17581.52,557.22,4020.4,6931e45a95082e6ab83f03f8
2022-01-16 03:30:00,Çaydaçıra,2564.29,42.54,3233.49,6931e45a95082e6ab83f03f9
2022-01-16 03:30:00,İzzetpaşa,1683.96,29.95,2686.59,6931e45a95082e6ab83f03fa
2022-01-16 03:30:00,Sanayi,14545.17,79.18,49.01,6931e45a95082e6ab83f03fb
2022-01-16 03:30:00,Kültürpark,5990.95,1045.67,13.99,6931e45a95082e6ab83f03fc
2022-01-16 03:30:00,Universite,14482.36,537.3,4391.53,6931e45a95082e6ab83f03fd
2022-01-16 04:00:00,Çaydaçıra,2112.19,29.28,3203.27,6931e45a95082e6ab83f03fe
2022-01-16 04:00:00,İzzetpaşa,1725.06,26.23,2634.62,6931e45a95082e6ab83f03ff
2022-01-16 04:00:00,Sanayi,14623.23,77.23,48.23,6931e45a95082e6ab83f0400
2022-01-16 04:00:00,Kültürpark,6539.68,1088.93,12.68,6931e45a95082e6ab83f0401
2022-01-16 04:00:00,Universite,17674.36,578.13,4163.4,6931e45a95082e6ab83f0402
2022-01-16 04:30:00,Çaydaçıra,1784.93,29.29,3177.71,6931e45a95082e6ab83f0403
2022-01-16 04:30:00,İzzetpaşa,1291.49,21.9,2927.9,6931e45a95082e6ab83f0404
2022-01-16 04:30:00,Sanayi,15246.64,77.43,48.98,6931e45a95082e6ab83f0405
2022-01-16 04:30:00,Kültürpark,5676.97,1343.81,12.07,6931e45a95082e6ab83f0406
2022-01-16 04:30:00,Universite,16429.78,496.21,4142.36,6931e45a95082e6ab83f0407
2022-01-16 05:00:00,Çaydaçıra,2050.73,27.0,3024.79,6931e45a95082e6ab83f0408
2022-01-16 05:00:00,İzzetpaşa,1220.85,17.95,3083.96,6931e45a95082e6ab83f0409
2022-01-16 05:00:00,Sanayi,13091.94,77.22,51.04,6931e45a95082e6ab83f040a
2022-01-16 05:00:00,Kültürpark,6474.42,991.87,12.79,6931e45a95082e6ab83f040b
2022-01-16 05:00:00,Universite,14940.5,524.12,4217.94,6931e45a95082e6ab83f040c
2022-01-16 05:30:00,Çaydaçıra,1523.62,19.59,3205.81,6931e45a95082e6ab83f040d
2022-01-16 05:30:00,İzzetpaşa,1259.92,15.3,3071.94,6931e45a95082e6ab83f040e
2022-01-16 05:30:00,Sanayi,12870.06,79.17,42.46,6931e45a95082e6ab83f040f
2022-01-16 05:30:00,Kültürpark,6057.13,1157.18,13.99,6931e45a95082e6ab83f0410
2022-01-16 05:30:00,Universite,14872.55,522.75,4182.24,6931e45a95082e6ab83f0411
2022-01-16 06:00:00,Çaydaçıra,1390.79,17.35,3470.82,6931e45a95082e6ab83f0412
2022-01-16 06:00:00,İzzetpaşa,980.57,10.95,2826.28,6931e45a95082e6ab83f0413
2022-01-16 06:00:00,Sanayi,13300.94,78.53,51.07,6931e45a95082e6ab83f0414
2022-01-16 06:00:00,Kültürpark,7491.59,1219.85,12.61,6931e45a95082e6ab83f0415
2022-01-16 06:00:00,Universite,16010.49,528.31,4240.16,6931e45a95082e6ab83f0416
2022-01-16 06:30:00,Çaydaçıra,2339.7,54.84,3040.61,6931e45a95082e6ab83f0417
2022-01-16 06:30:00,İzzetpaşa,1597.95,40.1,2728.49,6931e45a95082e6ab83f0418
2022-01-16 06:30:00,Sanayi,11827.24,82.66,52.31,6931e45a95082e6ab83f0419
2022-01-16 06:30:00,Kültürpark,8075.38,1356.58,14.33,6931e45a95082e6ab83f041a
2022-01-16 06:30:00,Universite,15586.51,569.3,4240.72,6931e45a95082e6ab83f041b
2022-01-16 07:00:00,Çaydaçıra,3278.49,97.11,3510.45,6931e45a95082e6ab83f041c
2022-01-16 07:00:00,İzzetpaşa,2414.01,70.89,3166.19,6931e45a95082e6ab83f041d
2022-01-16 07:00:00,Sanayi,13277.71,74.6,49.96,6931e45a95082e6ab83f041e
2022-01-16 07:00:00,Kültürpark,9731.5,1326.33,14.76,6931e45a95082e6ab83f041f
2022-01-16 07:00:00,Universite,15655.09,543.48,4165.48,6931e45a95082e6ab83f0420
2022-01-16 07:30:00,Çaydaçıra,4422.4,142.03,3432.48,6931e45a95082e6ab83f0421
2022-01-16 07:30:00,İzzetpaşa,3061.39,95.89,2981.69,6931e45a95082e6ab83f0422
2022-01-16 07:30:00,Sanayi,13701.1,85.74,45.05,6931e45a95082e6ab83f0423
2022-01-16 07:30:00,Kültürpark,11581.79,1335.08,13.75,6931e45a95082e6ab83f0424
2022-01-16 07:30:00,Universite,16222.6,642.58,4062.7,6931e45a95082e6ab83f0425
2022-01-16 08:00:00,Çaydaçıra,5110.83,174.16,3198.98,6931e45a95082e6ab83f0426
2022-01-16 08:00:00,İzzetpaşa,3624.51,136.7,2848.01,6931e45a95082e6ab83f0427
2022-01-16 08:00:00,Sanayi,12444.26,90.77,53.02,6931e45a95082e6ab83f0428
2022-01-16 08:00:00,Kültürpark,12148.57,1279.66,13.23,6931e45a95082e6ab83f0429
2022-01-16 08:00:00,Universite,16199.48,568.89,4330.38,6931e45a95082e6ab83f042a
2022-01-16 08:30:00,Çaydaçıra,5029.42,208.51,3623.82,6931e45a95082e6ab83f042b
2022-01-16 08:30:00,İzzetpaşa,4037.62,134.68,3075.66,6931e45a95082e6ab83f042c
2022-01-16 08:30:00,Sanayi,13811.93,101.59,47.97,6931e45a95082e6ab83f042d
2022-01-16 08:30:00,Kültürpark,12088.53,1345.51,13.21,6931e45a95082e6ab83f042e
2022-01-16 08:30:00,Universite,12095.36,594.16,4069.59,6931e45a95082e6ab83f042f
2022-01-16 09:00:00,Çaydaçıra,4981.61,252.32,3177.04,6931e45a95082e6ab83f0430
2022-01-16 09:00:00,İzzetpaşa,3519.38,205.65,3210.38,6931e45a95082e6ab83f0431
2022-01-16 09:00:00,Sanayi,12545.08,94.33,49.7,6931e45a95082e6ab83f0432
2022-01-16 09:00:00,Kültürpark,12944.62,1391.67,13.76,6931e45a95082e6ab83f0433
2022-01-16 09:00:00,Universite,16288.34,485.09,4092.38,6931e45a95082e6ab83f0434
2022-01-16 09:30:00,Çaydaçıra,5080.42,293.43,3241.45,6931e45a95082e6ab83f0435
2022-01-16 09:30:00,İzzetpaşa,3166.93,195.7,2875.35,6931e45a95082e6ab83f0436
2022-01-16 09:30:00,Sanayi,13763.84,88.17,52.66,6931e45a95082e6ab83f0437
2022-01-16 09:30:00,Kültürpark,13040.81,1286.59,15.05,6931e45a95082e6ab83f0438
2022-01-16 09:30:00,Universite,13820.52,502.91,4165.79,6931e45a95082e6ab83f0439
2022-01-16 10:00:00,Çaydaçıra,5122.8,267.79,3265.64,6931e45a95082e6ab83f043a
2022-01-16 10:00:00,İzzetpaşa,3980.47,271.48,2865.35,6931e45a95082e6ab83f043b
2022-01-16 10:00:00,Sanayi,13612.63,100.98,46.16,6931e45a95082e6ab83f043c
2022-01-16 10:00:00,Kültürpark,13029.36,1287.56,14.68,6931e45a95082e6ab83f043d
2022-01-16 10:00:00,Universite,14549.63,562.26,4071.0,6931e45a95082e6ab83f043e
2022-01-16 10:30:00,Çaydaçıra,5723.87,340.22,3313.62,6931e45a95082e6ab83f043f
2022-01-16 10:30:00,İzzetpaşa,4105.97,234.24,2850.91,6931e45a95082e6ab83f0440
2022-01-16 10:30:00,Sanayi,14187.19,100.41,46.79,6931e45a95082e6ab83f0441
2022-01-16 10:30:00,Kültürpark,11281.25,1224.12,12.52,6931e45a95082e6ab83f0442
2022-01-16 10:30:00,Universite,16479.09,533.38,4515.43,6931e45a95082e6ab83f0443
2022-01-16 11:00:00,Çaydaçıra,4869.18,378.73,3389.42,6931e45a95082e6ab83f0444
2022-01-16 11:00:00,İzzetpaşa,3866.0,243.58,3078.32,6931e45a95082e6ab83f0445
2022-01-16 11:00:00,Sanayi,15519.32,97.7,48.28,6931e45a95082e6ab83f0446
2022-01-16 11:00:00,Kültürpark,13999.01,1314.95,12.38,6931e45a95082e6ab83f0447
2022-01-16 11:00:00,Universite,12609.05,574.44,4286.77,6931e45a95082e6ab83f0448
2022-01-16 11:30:00,Çaydaçıra,4887.59,329.28,3370.94,6931e45a95082e6ab83f0449
2022-01-16 11:30:00,İzzetpaşa,3968.9,261.36,2883.31,6931e45a95082e6ab83f044a
2022-01-16 11:30:00,Sanayi,12059.91,92.78,50.44,6931e45a95082e6ab83f044b
2022-01-16 11:30:00,Kültürpark,14975.87,1262.2,13.85,6931e45a95082e6ab83f044c
2022-01-16 11:30:00,Universite,15271.81,494.11,3962.09,6931e45a95082e6ab83f044d
2022-01-16 12:00:00,Çaydaçıra,5278.41,282.37,3217.79,6931e45a95082e6ab83f044e
2022-01-16 12:00:00,İzzetpaşa,3861.21,183.25,2876.75,6931e45a95082e6ab83f044f
2022-01-16 12:00:00,Sanayi,13963.4,90.37,47.26,6931e45a95082e6ab83f0450
2022-01-16 12:00:00,Kültürpark,13741.74,1185.34,13.56,6931e45a95082e6ab83f0451
2022-01-16 12:00:00,Universite,14604.08,546.84,4467.27,6931e45a95082e6ab83f0452
2022-01-16 12:30:00,Çaydaçıra,5214.97,154.12,3423.29,6931e45a95082e6ab83f0453
2022-01-16 12:30:00,İzzetpaşa,4024.22,152.37,2989.19,6931e45a95082e6ab83f0454
2022-01-16 12:30:00,Sanayi,14336.45,88.9,51.85,6931e45a95082e6ab83f0455
2022-01-16 12:30:00,Kültürpark,14727.04,1467.57,13.3,6931e45a95082e6ab83f0456
2022-01-16 12:30:00,Universite,15380.9,485.78,4080.4,6931e45a95082e6ab83f0457
2022-01-16 13:00:00,Çaydaçıra,5351.62,141.19,3628.99,6931e45a95082e6ab83f0458
2022-01-16 13:00:00,İzzetpaşa,4092.37,93.22,2792.45,6931e45a95082e6ab83f0459
2022-01-16 13:00:00,Sanayi,13188.0,87.39,50.5,6931e45a95082e6ab83f045a
2022-01-16 13:00:00,Kültürpark,14597.57,1124.72,13.49,6931e45a95082e6ab83f045b
2022-01-16 13:00:00,Universite,14563.06,509.94,4026.55,6931e45a95082e6ab83f045c
2022-01-16 13:30:00,Çaydaçıra,5681.74,130.37,2990.57,6931e45a95082e6ab83f045d
2022-01-16 13:30:00,İzzetpaşa,3945.36,91.59,2890.08,6931e45a95082e6ab83f045e
2022-01-16 13:30:00,Sanayi,14609.32,87.77,47.88,6931e45a95082e6ab83f045f
2022-01-16 13:30:00,Kültürpark,15268.68,1385.16,13.09,6931e45a95082e6ab83f0460
2022-01-16 13:30:00,Universite,14381.24,592.51,4267.38,6931e45a95082e6ab83f0461
2022-01-16 14:00:00,Çaydaçıra,5579.41,115.1,2857.44,6931e45a95082e6ab83f0462
2022-01-16 14:00:00,İzzetpaşa,3519.08,89.92,3002.43,6931e45a95082e6ab83f0463
2022-01-16 14:00:00,Sanayi,16101.71,86.78,44.66,6931e45a95082e6ab83f0464
2022-01-16 14:00:00,Kültürpark,13374.29,1285.88,12.84,6931e45a95082e6ab83f0465
2022-01-16 14:00:00,Universite,14665.13,521.61,4001.63,6931e45a95082e6ab83f0466
2022-01-16 14:30:00,Çaydaçıra,5657.09,127.87,3527.04,6931e45a95082e6ab83f0467
2022-01-16 14:30:00,İzzetpaşa,3830.22,90.71,2807.33,6931e45a95082e6ab83f0468
2022-01-16 14:30:00,Sanayi,14205.01,87.73,53.13,6931e45a95082e6ab83f0469
2022-01-16 14:30:00,Kültürpark,16070.67,1401.74,13.37,6931e45a95082e6ab83f046a
2022-01-16 14:30:00,Universite,15251.4,467.17,4055.5,6931e45a95082e6ab83f046b
2022-01-16 15:00:00,Çaydaçıra,4960.94,112.34,3195.37,6931e45a95082e6ab83f046c
2022-01-16 15:00:00,İzzetpaşa,4578.33,103.74,2994.87,6931e45a95082e6ab83f046d
2022-01-16 15:00:00,Sanayi,14212.19,90.37,52.01,6931e45a95082e6ab83f046e
2022-01-16 15:00:00,Kültürpark,16175.54,1326.94,12.85,6931e45a95082e6ab83f046f
2022-01-16 15:00:00,Universite,14697.85,470.6,4204.4,6931e45a95082e6ab83f0470
2022-01-16 15:30:00,Çaydaçıra,5235.05,119.07,3005.24,6931e45a95082e6ab83f0471
2022-01-16 15:30:00,İzzetpaşa,4427.49,97.23,3022.82,6931e45a95082e6ab83f0472
2022-01-16 15:30:00,Sanayi,16411.55,85.7,48.03,6931e45a95082e6ab83f0473
2022-01-16 15:30:00,Kültürpark,16149.06,1244.29,12.73,6931e45a95082e6ab83f0474
2022-01-16 15:30:00,Universite,13096.98,618.86,4329.72,6931e45a95082e6ab83f0475
2022-01-16 16:00:00,Çaydaçıra,5324.43,139.42,3602.42,6931e45a95082e6ab83f0476
2022-01-16 16:00:00,İzzetpaşa,4237.11,79.37,2754.89,6931e45a95082e6ab83f0477
2022-01-16 16:00:00,Sanayi,14203.56,77.83,49.09,6931e45a95082e6ab83f0478
2022-01-16 16:00:00,Kültürpark,15718.43,1359.29,13.36,6931e45a95082e6ab83f0479
2022-01-16 16:00:00,Universite,14930.02,525.6,4223.78,6931e45a95082e6ab83f047a
2022-01-16 16:30:00,Çaydaçıra,5450.54,124.84,3392.64,6931e45a95082e6ab83f047b
2022-01-16 16:30:00,İzzetpaşa,3979.09,85.58,2815.13,6931e45a95082e6ab83f047c
2022-01-16 16:30:00,Sanayi,14369.58,96.74,54.1,6931e45a95082e6ab83f047d
2022-01-16 16:30:00,Kültürpark,14516.35,1454.98,14.61,6931e45a95082e6ab83f047e
2022-01-16 16:30:00,Universite,14893.99,509.84,4245.01,6931e45a95082e6ab83f047f
2022-01-16 17:00:00,Çaydaçıra,5510.87,120.9,3305.36,6931e45a95082e6ab83f0480
2022-01-16 17:00:00,İzzetpaşa,4152.86,83.55,2868.1,6931e45a95082e6ab83f0481
2022-01-16 17:00:00,Sanayi,15130.05,92.31,49.48,6931e45a95082e6ab83f0482
2022-01-16 17:00:00,Kültürpark,18001.68,1259.02,13.77,6931e45a95082e6ab83f0483
2022-01-16 17:00:00,Universite,15013.98,531.69,4297.44,6931e45a95082e6ab83f0484
2022-01-16 17:30:00,Çaydaçıra,7214.34,145.46,3261.82,6931e45a95082e6ab83f0485
2022-01-16 17:30:00,İzzetpaşa,4719.94,98.43,2989.2,6931e45a95082e6ab83f0486
2022-01-16 17:30:00,Sanayi,11814.31,98.48,51.3,6931e45a95082e6ab83f0487
2022-01-16 17:30:00,Kültürpark,18228.79,1200.36,13.74,6931e45a95082e6ab83f0488
2022-01-16 17:30:00,Universite,17915.02,552.34,4215.6,6931e45a95082e6ab83f0489
2022-01-16 18:00:00,Çaydaçıra,7576.03,193.15,3477.77,6931e45a95082e6ab83f048a
2022-01-16 18:00:00,İzzetpaşa,4903.23,137.39,3016.99,6931e45a95082e6ab83f048b
2022-01-16 18:00:00,Sanayi,15494.7,93.67,50.75,6931e45a95082e6ab83f048c
2022-01-16 18:00:00,Kültürpark,16885.65,1372.17,14.36,6931e45a95082e6ab83f048d
2022-01-16 18:00:00,Universite,14820.62,533.42,4070.55,6931e45a95082e6ab83f048e
2022-01-16 18:30:00,Çaydaçıra,6638.59,216.17,3353.22,6931e45a95082e6ab83f048f
2022-01-16 18:30:00,İzzetpaşa,5756.7,158.54,3102.02,6931e45a95082e6ab83f0490
2022-01-16 18:30:00,Sanayi,15840.51,86.52,48.23,6931e45a95082e6ab83f0491
2022-01-16 18:30:00,Kültürpark,15521.89,1323.94,13.9,6931e45a95082e6ab83f0492
2022-01-16 18:30:00,Universite,15868.55,504.68,4079.15,6931e45a95082e6ab83f0493
2022-01-16 19:00:00,Çaydaçıra,7904.13,259.78,3371.06,6931e45a95082e6ab83f0494
2022-01-16 19:00:00,İzzetpaşa,5544.29,171.01,2976.49,6931e45a95082e6ab83f0495
2022-01-16 19:00:00,Sanayi,14571.57,87.04,49.37,6931e45a95082e6ab83f0496
2022-01-16 19:00:00,Kültürpark,16529.35,1294.28,14.74,6931e45a95082e6ab83f0497
2022-01-16 19:00:00,Universite,15204.58,526.71,4377.32,6931e45a95082e6ab83f0498
2022-01-16 19:30:00,Çaydaçıra,8237.39,261.93,3296.75,6931e45a95082e6ab83f0499
2022-01-16 19:30:00,İzzetpaşa,5789.91,172.71,3074.85,6931e45a95082e6ab83f049a
2022-01-16 19:30:00,Sanayi,13642.56,75.49,52.06,6931e45a95082e6ab83f049b
2022-01-16 19:30:00,Kültürpark,14367.17,1363.0,13.69,6931e45a95082e6ab83f049c
2022-01-16 19:30:00,Universite,15207.5,543.64,3959.65,6931e45a95082e6ab83f049d
2022-01-16 20:00:00,Çaydaçıra,7055.68,278.78,3234.91,6931e45a95082e6ab83f049e
2022-01-16 20:00:00,İzzetpaşa,6059.67,170.26,3050.2,6931e45a95082e6ab83f049f
2022-01-16 20:00:00,Sanayi,14262.51,77.44,46.13,6931e45a95082e6ab83f04a0
2022-01-16 20:00:00,Kültürpark,14613.38,1413.65,12.18,6931e45a95082e6ab83f04a1
2022-01-16 20:00:00,Universite,15349.67,438.62,4090.54,6931e45a95082e6ab83f04a2
2022-01-16 20:30:00,Çaydaçıra,8493.79,265.05,3326.96,6931e45a95082e6ab83f04a3
2022-01-16 20:30:00,İzzetpaşa,5549.93,170.72,3195.47,6931e45a95082e6ab83f04a4
2022-01-16 20:30:00,Sanayi,14245.76,84.56,51.36,6931e45a95082e6ab83f04a5
2022-01-16 20:30:00,Kültürpark,13919.27,1106.31,13.4,6931e45a95082e6ab83f04a6
2022-01-16 20:30:00,Universite,15393.95,510.65,4267.56,6931e45a95082e6ab83f04a7
2022-01-16 21:00:00,Çaydaçıra,8110.99,236.51,3444.24,6931e45a95082e6ab83f04a8
2022-01-16 21:00:00,İzzetpaşa,5978.99,171.1,3147.59,6931e45a95082e6ab83f04a9
2022-01-16 21:00:00,Sanayi,14676.24,85.27,50.0,6931e45a95082e6ab83f04aa
2022-01-16 21:00:00,Kültürpark,11306.77,1223.88,13.22,6931e45a95082e6ab83f04ab
2022-01-16 21:00:00,Universite,16552.59,524.25,4205.96,6931e45a95082e6ab83f04ac
2022-01-16 21:30:00,Çaydaçıra,6940.14,206.4,3199.42,6931e45a95082e6ab83f04ad
2022-01-16 21:30:00,İzzetpaşa,4943.55,150.89,3015.06,6931e45a95082e6ab83f04ae
2022-01-16 21:30:00,Sanayi,17290.48,73.32,53.15,6931e45a95082e6ab83f04af
2022-01-16 21:30:00,Kültürpark,11298.98,1367.52,11.81,6931e45a95082e6ab83f04b0
2022-01-16 21:30:00,Universite,15451.03,575.1,4370.02,6931e45a95082e6ab83f04b1
2022-01-16 22:00:00,Çaydaçıra,7513.76,165.05,3142.29,6931e45a95082e6ab83f04b2
2022-01-16 22:00:00,İzzetpaşa,4813.63,126.53,3110.0,6931e45a95082e6ab83f04b3
2022-01-16 22:00:00,Sanayi,15051.87,84.32,51.51,6931e45a95082e6ab83f04b4
2022-01-16 22:00:00,Kültürpark,10332.74,1381.32,13.52,6931e45a95082e6ab83f04b5
2022-01-16 22:00:00,Universite,13434.27,481.07,4636.53,6931e45a95082e6ab83f04b6
2022-01-16 22:30:00,Çaydaçıra,6706.46,142.17,3481.18,6931e45a95082e6ab83f04b7
2022-01-16 22:30:00,İzzetpaşa,4734.51,111.63,3109.96,6931e45a95082e6ab83f04b8
2022-01-16 22:30:00,Sanayi,12276.91,89.61,49.56,6931e45a95082e6ab83f04b9
2022-01-16 22:30:00,Kültürpark,8307.07,963.46,14.21,6931e45a95082e6ab83f04ba
2022-01-16 22:30:00,Universite,13326.94,525.54,4111.4,6931e45a95082e6ab83f04bb
2022-01-16 23:00:00,Çaydaçıra,5352.38,118.43,3466.98,6931e45a95082e6ab83f04bc
2022-01-16 23:00:00,İzzetpaşa,4197.18,85.95,2760.28,6931e45a95082e6ab83f04bd
2022-01-16 23:00:00,Sanayi,13321.45,89.91,47.42,6931e45a95082e6ab83f04be
2022-01-16 23:00:00,Kültürpark,7701.21,757.92,13.37,6931e45a95082e6ab83f04bf
2022-01-16 23:00:00,Universite,14630.69,491.12,3705.13,6931e45a95082e6ab83f04c0
2022-01-16 23:30:00,Çaydaçıra,4239.98,108.61,3219.61,6931e45a95082e6ab83f04c1
2022-01-16 23:30:00,İzzetpaşa,2933.11,66.68,3050.06,6931e45a95082e6ab83f04c2
2022-01-16 23:30:00,Sanayi,14618.75,76.85,50.64,6931e45a95082e6ab83f04c3
2022-01-16 23:30:00,Kültürpark,5876.18,443.34,13.79,6931e45a95082e6ab83f04c4
2022-01-16 23:30:00,Universite,15803.54,429.53,4210.98,6931e45a95082e6ab83f04c5
2022-01-17 00:00:00,Çaydaçıra,3505.21,54.43,2849.22,6931e45a95082e6ab83f04c6
2022-01-17 00:00:00,İzzetpaşa,2510.29,38.9,2491.1,6931e45a95082e6ab83f04c7
2022-01-17 00:00:00,Sanayi,12923.44,73.44,48.81,6931e45a95082e6ab83f04c8
2022-01-17 00:00:00,Kültürpark,3471.7,768.53,11.47,6931e45a95082e6ab83f04c9
2022-01-17 00:00:00,Universite,15586.95,607.13,4185.03,6931e45a95082e6ab83f04ca
2022-01-17 00:30:00,Çaydaçıra,3291.89,46.3,2658.56,6931e45a95082e6ab83f04cb
